complaint_id,text,language,category,department,priority,template_group,text_length,word_count,split
HIN_1159,"नमस्ते, मुझे पेमेंट मांगने वाला संदिग्ध संदेश मिला।",Hindi,Fraud/Security,Security Team,Critical,Hindi_Fraud/Security_08,51,8,train
HGL_0708,Mujhe expired product mila hai. Mujhe jaldi update chahiye.,Hinglish,Product Issue,Product Support,High,Hinglish_Product Issue_08,59,9,test
HIN_0362,रिटर्न स्वीकार होने के बाद भी रिफंड नहीं मिला। कृपया इसे जल्दी हल करें।,Hindi,Refund Issue,Refund Team,High,Hindi_Refund Issue_05,71,14,train
HGL_0906,"Hello, main apne account mein login nahi kar pa rahi hoon. Mujhe jaldi update chahiye.",Hinglish,Account Issue,Account Support,Medium,Hinglish_Account Issue_01,86,15,train
HGL_0616,Item defective hai aur work nahi kar raha.,Hinglish,Product Issue,Product Support,High,Hinglish_Product Issue_02,42,8,test
ENG_1113,My saved card was used without permission I need an update as soon as possible.,English,Fraud/Security,Security Team,Critical,English_Fraud/Security_05,79,15,test
HIN_0024,"कृपया मदद करें, एक ही ऑर्डर के लिए दो बार पैसे कट गए। मुझे जल्द से जल्द जानकारी चाहिए।",Hindi,Payment Issue,Payments Team,High,Hindi_Payment Issue_02,86,19,train
HGL_0003,Payment deduct ho gaya but order confirm nahi hua. Mujhe jaldi update chahiye.,Hinglish,Payment Issue,Payments Team,High,Hinglish_Payment Issue_01,78,13,train
HIN_0309,"कृपया मदद करें, मैंने ऑर्डर रद्द किया लेकिन रिफंड नहीं मिला। मुझे जल्द से जल्द जानकारी चाहिए।",Hindi,Refund Issue,Refund Team,High,Hindi_Refund Issue_01,93,17,train
HIN_0551,मुझे सहायता चाहिए क्योंकि ऐप में कैंसलेशन का विकल्प नहीं दिख रहा है। कृपया इसे जल्दी हल करें।,Hindi,Cancellation Issue,Order Management,Medium,Hindi_Cancellation Issue_07,93,18,test
HGL_0910,Mujhe help chahiye kyunki main apne account mein login nahi kar pa rahi hoon.,Hinglish,Account Issue,Account Support,Medium,Hinglish_Account Issue_01,77,14,train
ENG_0339,"Please help, only part of the refund was credited I need an update as soon as possible.",English,Refund Issue,Refund Team,High,English_Refund Issue_03,87,17,train
ENG_0216,"Hello, my package is stuck at the same location I need an update as soon as possible.",English,Delivery Issue,Logistics Team,Medium,English_Delivery Issue_05,85,17,test
HIN_0142,"कृपया मदद करें, मेरी खरीदारी के लिए गलत राशि ली गई।",Hindi,Payment Issue,Payments Team,High,Hindi_Payment Issue_10,51,11,test
HGL_0769,"Hello, damaged item ka replacement chahiye.",Hinglish,Return/Replacement,Returns Team,Medium,Hinglish_Return/Replacement_02,43,6,train
HGL_0966,"Hello, mera saved address disappear ho gaya. Mujhe jaldi update chahiye.",Hinglish,Account Issue,Account Support,Medium,Hinglish_Account Issue_05,72,11,train
HIN_1131,"नमस्ते, किसी ने मेरे अकाउंट का पासवर्ड बदल दिया। मुझे जल्द से जल्द जानकारी चाहिए।",Hindi,Fraud/Security,Security Team,Critical,Hindi_Fraud/Security_06,81,15,train
HIN_1039,"नमस्ते, एक ही नंबर से गलती से दो अकाउंट बन गए हैं।",Hindi,Account Issue,Account Support,Medium,Hindi_Account Issue_10,50,12,train
HGL_0484,"Hello, cancellation request baar baar fail ho rahi hai.",Hinglish,Cancellation Issue,Order Management,Medium,Hinglish_Cancellation Issue_03,55,9,train
ENG_0102,I need assistance because cash was charged even though the order shows payment pending I need an update as soon as possible.,English,Payment Issue,Payments Team,High,English_Payment Issue_07,124,22,test
HGL_0183,Tracking delivered dikha raha hai but package nahi mila. Mujhe jaldi update chahiye.,Hinglish,Delivery Issue,Logistics Team,Medium,Hinglish_Delivery Issue_03,84,13,validation
ENG_0172,"Please help, the delivery is delayed beyond the promised date",English,Delivery Issue,Logistics Team,Medium,English_Delivery Issue_02,61,10,validation
ENG_0108,I cannot complete the payment for my order I need an update as soon as possible.,English,Payment Issue,Payments Team,High,English_Payment Issue_08,80,16,train
HGL_0128,"Please help, checkout ke time payment page baar baar fail ho raha hai. Please jaldi resolve karo.",Hinglish,Payment Issue,Payments Team,High,Hinglish_Payment Issue_09,97,17,validation
HGL_1183,Ye urgent hai: fake customer care agent ne bank details maangi.,Hinglish,Fraud/Security,Security Team,Critical,Hinglish_Fraud/Security_09,63,11,train
HGL_0245,"Hello, mera order wrong address par deliver hua. Please jaldi resolve karo.",Hinglish,Delivery Issue,Logistics Team,Medium,Hinglish_Delivery Issue_07,75,12,train
HGL_0006,"Hello, payment deduct ho gaya but order confirm nahi hua. Mujhe jaldi update chahiye.",Hinglish,Payment Issue,Payments Team,High,Hinglish_Payment Issue_01,85,14,train
HIN_1088,"कृपया मदद करें, मेरा अकाउंट हैक हो गया है। कृपया इसे जल्दी हल करें।",Hindi,Fraud/Security,Security Team,Critical,Hindi_Fraud/Security_03,67,14,train
HGL_0047,Mera card payment processing mein stuck hai. Please jaldi resolve karo.,Hinglish,Payment Issue,Payments Team,High,Hinglish_Payment Issue_04,71,11,train
HGL_0013,Ye urgent hai: payment deduct ho gaya but order confirm nahi hua.,Hinglish,Payment Issue,Payments Team,High,Hinglish_Payment Issue_01,65,12,train
HGL_0452,Main apna order cancel nahi kar pa rahi hoon. Please jaldi resolve karo.,Hinglish,Cancellation Issue,Order Management,Medium,Hinglish_Cancellation Issue_01,72,13,test
HGL_0424,"Hello, refund status kai din se change nahi hua.",Hinglish,Refund Issue,Refund Team,High,Hinglish_Refund Issue_09,48,9,test
HGL_0683,"Please help, item ke parts broken hain. Please jaldi resolve karo.",Hinglish,Product Issue,Product Support,High,Hinglish_Product Issue_06,66,11,train
ENG_1041,"Hello, I accidentally created two accounts with the same number I need an update as soon as possible.",English,Account Issue,Account Support,Medium,English_Account Issue_10,101,18,train
HIN_0921,"नमस्ते, मुझे लॉगिन ओटीपी नहीं मिल रहा है। मुझे जल्द से जल्द जानकारी चाहिए।",Hindi,Account Issue,Account Support,Medium,Hindi_Account Issue_02,74,14,train
HIN_0325,मुझे सहायता चाहिए क्योंकि मेरा रिफंड अभी भी पेंडिंग है।,Hindi,Refund Issue,Refund Team,High,Hindi_Refund Issue_02,55,10,train
HGL_1065,Ye urgent hai: mere account mein unknown transaction hua hai. Mujhe jaldi update chahiye.,Hinglish,Fraud/Security,Security Team,Critical,Hinglish_Fraud/Security_01,89,14,train
ENG_0482,My cancellation request keeps failing Please resolve this.,English,Cancellation Issue,Order Management,Medium,English_Cancellation Issue_03,58,8,train
HGL_0162,Mujhe help chahiye kyunki mera order abhi tak deliver nahi hua. Mujhe jaldi update chahiye.,Hinglish,Delivery Issue,Logistics Team,Medium,Hinglish_Delivery Issue_01,91,15,train
HGL_0262,"Please help, mere order ka sirf ek part deliver hua.",Hinglish,Delivery Issue,Logistics Team,Medium,Hinglish_Delivery Issue_08,52,10,train
HIN_0563,"कृपया मदद करें, मैं ऑर्डर में से एक सामान रद्द करना चाहती हूँ। कृपया इसे जल्दी हल करें।",Hindi,Cancellation Issue,Order Management,Medium,Hindi_Cancellation Issue_08,87,18,train
HGL_0880,Mujhe help chahiye kyunki mujhe wrong replacement product mila.,Hinglish,Return/Replacement,Returns Team,Medium,Hinglish_Return/Replacement_09,63,9,train
HGL_0643,Ye urgent hai: mujhe wrong product deliver hua.,Hinglish,Product Issue,Product Support,High,Hinglish_Product Issue_03,47,8,validation
HGL_0091,Payment karne ke baad bhi order pending dikha raha hai.,Hinglish,Payment Issue,Payments Team,High,Hinglish_Payment Issue_07,55,10,test
HGL_0061,Checkout fail hua phir bhi amount debit ho gaya.,Hinglish,Payment Issue,Payments Team,High,Hinglish_Payment Issue_05,48,9,test
ENG_0406,I received a smaller refund than expected,English,Refund Issue,Refund Team,High,English_Refund Issue_08,41,7,test
ENG_0758,"Please help, I want to return this product Please resolve this.",English,Return/Replacement,Returns Team,Medium,English_Return/Replacement_01,63,11,train
HIN_1154,यह बहुत जरूरी है: मेरे अकाउंट में एक अनजान डिलीवरी पता दिखाई दे रहा है। कृपया इसे जल्दी हल करें।,Hindi,Fraud/Security,Security Team,Critical,Hindi_Fraud/Security_07,96,20,train
ENG_0098,"Please help, cash was charged even though the order shows payment pending Please resolve this.",English,Payment Issue,Payments Team,High,English_Payment Issue_07,94,15,test
HIN_0134,यह बहुत जरूरी है: चेकआउट के समय पेमेंट पेज बार-बार फेल हो रहा है। कृपया इसे जल्दी हल करें।,Hindi,Payment Issue,Payments Team,High,Hindi_Payment Issue_09,90,19,test
HGL_0460,Mujhe help chahiye kyunki main apna order cancel nahi kar pa rahi hoon.,Hinglish,Cancellation Issue,Order Management,Medium,Hinglish_Cancellation Issue_01,71,13,test
HGL_0922,"Please help, mujhe login OTP receive nahi ho raha.",Hinglish,Account Issue,Account Support,Medium,Hinglish_Account Issue_02,50,9,test
HIN_1167,मुझे सहायता चाहिए क्योंकि मुझे पेमेंट मांगने वाला संदिग्ध संदेश मिला। मुझे जल्द से जल्द जानकारी चाहिए।,Hindi,Fraud/Security,Security Team,Critical,Hindi_Fraud/Security_08,102,17,train
HIN_0859,"नमस्ते, कूरियर वाले ने रिटर्न लेने से मना कर दिया।",Hindi,Return/Replacement,Returns Team,Medium,Hindi_Return/Replacement_08,50,10,train
